,UTC time,carbon_intensity,hydro,biomass,wind,solar,unknown,coal,nuclear,nat_gas
17978,2021-01-19 02:00:00,297.99,0,1466,14956,0,7104,6403,1936,7557
17979,2021-01-19 03:00:00,297.24,0,1491,15346,0,7369,6465,1938,7453
17980,2021-01-19 04:00:00,308.01,0,1505,15367,0,7510,7170,1940,8849
17981,2021-01-19 05:00:00,337.86,0,1454,15270,0,7967,9488,1935,12747
17982,2021-01-19 06:00:00,359.08,0,1403,15307,0,7983,11905,1935,18170
17983,2021-01-19 07:00:00,367.03,0,1294,14893,0,8299,12375,1936,21221
17984,2021-01-19 08:00:00,365.73,0,1310,15101,11,8167,12445,1934,22903
17985,2021-01-19 09:00:00,371.19,0,1331,14201,29,8312,12415,1932,23252
17986,2021-01-19 10:00:00,376.31,0,1357,13274,56,8188,12443,1932,23323
17987,2021-01-19 11:00:00,374.65,0,1386,13412,70,7873,12511,1932,22489
17988,2021-01-19 12:00:00,372.85,0,1375,13672,70,7749,12538,1932,22292
17989,2021-01-19 13:00:00,372.66,0,1373,13893,50,8233,12450,1932,22682
17990,2021-01-19 14:00:00,371.47,0,1359,14185,29,8304,12471,1932,22481
17991,2021-01-19 15:00:00,369.15,0,1384,14805,5,8788,12445,1935,22635
17992,2021-01-19 16:00:00,373.0,0,1394,15079,0,10475,12448,1936,22291
17993,2021-01-19 17:00:00,376.08,0,1394,15132,0,11514,12427,1936,19464
17994,2021-01-19 18:00:00,371.45,0,1401,15292,0,10470,12385,1936,16429
17995,2021-01-19 19:00:00,360.57,0,1376,15340,0,9923,11217,1936,12409
17996,2021-01-19 20:00:00,355.46,0,1373,15384,0,9571,10878,1937,9858
17997,2021-01-19 21:00:00,337.46,0,1417,15340,0,8797,9320,1937,8622
17998,2021-01-19 22:00:00,323.67,0,1483,15040,0,7577,8522,1936,7594
17999,2021-01-19 23:00:00,308.33,0,1490,15257,0,6838,7784,1936,6830
18000,2021-01-20 00:00:00,296.29,0,1519,15342,0,6761,6982,1936,6068
18001,2021-01-20 01:00:00,292.51,0,1536,15388,0,6766,6704,1936,6083
18002,2021-01-20 02:00:00,291.26,0,1545,15383,0,6674,6654,1937,6120
18003,2021-01-20 03:00:00,291.36,0,1537,15432,0,6652,6705,1937,6097
18004,2021-01-20 04:00:00,297.94,0,1540,15313,0,6636,7193,1901,5906
18005,2021-01-20 05:00:00,331.28,0,1536,15246,0,6849,9660,1698,8042
18006,2021-01-20 06:00:00,354.22,0,1472,15246,0,7126,11758,1696,11282
18007,2021-01-20 07:00:00,360.26,0,1408,15317,0,7409,12282,1696,13927
18008,2021-01-20 08:00:00,361.77,0,1367,15227,14,7273,12415,1696,15403
18009,2021-01-20 09:00:00,367.95,0,1404,14267,64,7384,12381,1696,15086
18010,2021-01-20 10:00:00,371.48,0,1382,14039,85,7734,12457,1696,16078
18011,2021-01-20 11:00:00,372.12,0,1389,13991,102,7827,12472,1696,15700
18012,2021-01-20 12:00:00,373.49,0,1382,13482,126,7681,12262,1695,15850
18013,2021-01-20 13:00:00,362.22,0,1394,14716,118,7181,12195,1696,14621
18014,2021-01-20 14:00:00,362.28,0,1335,14593,61,6902,12143,1696,14124
18015,2021-01-20 15:00:00,361.36,0,1328,14834,12,7362,11931,1696,14858
18016,2021-01-20 16:00:00,369.12,0,1396,15138,0,9175,12348,1696,15544
18017,2021-01-20 17:00:00,374.62,0,1466,15205,0,10751,12442,1696,14805
18018,2021-01-20 18:00:00,372.41,0,1524,15126,0,10735,12097,1696,12922
18019,2021-01-20 19:00:00,360.85,0,1580,15358,0,10258,11100,1696,10592
18020,2021-01-20 20:00:00,351.99,0,1578,15357,0,9526,10510,1697,8096
18021,2021-01-20 21:00:00,327.09,0,1627,15105,0,8671,8277,1698,6886
18022,2021-01-20 22:00:00,312.08,0,1645,14994,0,7669,7460,1696,6289
18023,2021-01-20 23:00:00,295.52,0,1617,15333,0,6934,6822,1852,6041
18024,2021-01-21 00:00:00,286.05,0,1671,14988,0,6680,6105,1936,5903
18025,2021-01-21 01:00:00,286.58,0,1652,14461,0,6533,5929,1936,5769
18026,2021-01-21 02:00:00,288.57,0,1662,13706,0,6471,5685,1936,5646
18027,2021-01-21 03:00:00,290.06,0,1655,13936,0,6504,5836,1936,6107
18028,2021-01-21 04:00:00,290.9,0,1573,14461,0,6399,6154,1936,6608
18029,2021-01-21 05:00:00,314.78,0,1546,14690,0,6713,7922,1936,8081
18030,2021-01-21 06:00:00,344.91,0,1540,14875,0,7344,10447,1936,12082
18031,2021-01-21 07:00:00,356.72,0,1540,14736,2,7719,11467,1936,14150
18032,2021-01-21 08:00:00,362.03,0,1551,14550,75,7944,11942,1936,14115
18033,2021-01-21 09:00:00,358.9,0,1608,14434,227,8139,11502,1900,13385
18034,2021-01-21 10:00:00,356.26,0,1601,15026,310,8875,11180,1640,11867
18035,2021-01-21 11:00:00,360.73,0,1589,14545,257,9284,11031,1638,11842
18036,2021-01-21 12:00:00,352.06,0,1622,14959,183,8767,10603,1636,11037
18037,2021-01-21 13:00:00,354.39,0,1649,14904,143,8465,10982,1636,11198
18038,2021-01-21 14:00:00,358.38,0,1632,14970,102,7856,11782,1636,11950
18039,2021-01-21 15:00:00,361.46,0,1639,14949,15,8156,11897,1639,12942
18040,2021-01-21 16:00:00,370.24,0,1632,14262,0,9239,11964,1801,15423
18041,2021-01-21 17:00:00,381.35,0,1642,13008,0,10186,11975,1933,16105
18042,2021-01-21 18:00:00,412.77,0,1640,8261,0,9830,11737,1934,18356
18043,2021-01-21 19:00:00,427.06,0,1629,6294,0,8959,11733,1936,17903
18044,2021-01-21 20:00:00,436.55,0,1572,4886,0,7139,11793,1936,17109
18045,2021-01-21 21:00:00,444.27,0,1588,3658,0,5625,11795,1937,17076
18046,2021-01-21 22:00:00,441.71,0,1621,3453,0,4209,11755,1936,16817
18047,2021-01-21 23:00:00,424.49,0,1629,4710,0,2589,11621,1936,14242
18048,2021-01-22 00:00:00,389.54,0,1624,7589,0,2489,11210,1936,13899
18049,2021-01-22 01:00:00,347.65,0,1589,10455,0,2994,9476,1936,12175
18050,2021-01-22 02:00:00,334.93,0,1607,10544,0,3617,8181,1936,10617
18051,2021-01-22 03:00:00,324.28,0,1594,11180,0,4229,7351,1936,11087
18052,2021-01-22 04:00:00,360.63,0,1521,10675,0,5005,9767,1936,13115
18053,2021-01-22 05:00:00,387.06,0,1552,9416,0,5441,11435,1935,17163
18054,2021-01-22 06:00:00,399.93,0,1534,8682,0,6245,12272,1935,21806
18055,2021-01-22 07:00:00,400.07,0,1502,8614,2,6622,12387,1936,26412
18056,2021-01-22 08:00:00,397.63,0,1416,8829,44,6505,12331,1936,27543
18057,2021-01-22 09:00:00,395.96,0,1389,8863,145,6653,11926,1936,25003
18058,2021-01-22 10:00:00,401.94,0,1492,8329,343,7055,12151,1936,22181
18059,2021-01-22 11:00:00,400.49,0,1447,8295,289,7415,11544,1935,21375
18060,2021-01-22 12:00:00,404.72,0,1600,7911,265,7490,11869,1932,21706
18061,2021-01-22 13:00:00,405.48,0,1592,7635,215,7437,11999,1932,25446
18062,2021-01-22 14:00:00,407.9,0,1575,7046,123,6610,12239,1932,27948
18063,2021-01-22 15:00:00,411.59,0,1570,6635,27,6356,12501,1933,29103
18064,2021-01-22 16:00:00,415.2,0,1637,6458,0,7350,12449,1932,28840
18065,2021-01-22 17:00:00,416.97,0,1640,6452,0,8802,12084,1936,28845
18066,2021-01-22 18:00:00,410.3,0,1673,6579,0,8468,11253,1936,28523
18067,2021-01-22 19:00:00,404.83,0,1636,6380,0,7014,10501,1936,25682
18068,2021-01-22 20:00:00,405.05,0,1561,6201,0,5344,10621,1936,21391
18069,2021-01-22 21:00:00,403.39,0,1489,6454,0,4914,10589,1936,19004
18070,2021-01-22 22:00:00,408.23,0,1382,5928,0,4578,10468,1935,17569
18071,2021-01-22 23:00:00,383.66,0,1365,8007,0,2982,10510,1936,13711
18072,2021-01-23 00:00:00,389.1,0,1361,6355,0,2970,9292,1936,12720
18073,2021-01-23 01:00:00,354.44,0,1409,7843,0,2752,7819,1936,12039
18074,2021-01-23 02:00:00,334.72,0,1368,8608,0,2939,6806,1936,10958
18075,2021-01-23 03:00:00,341.81,0,1376,7780,0,3284,6478,1936,11223
18076,2021-01-23 04:00:00,343.61,0,1343,8223,0,3559,6776,1936,11638
18077,2021-01-23 05:00:00,367.05,0,1385,8431,0,4097,8713,1936,12844
18078,2021-01-23 06:00:00,387.7,0,1315,8365,0,4764,10419,1935,15160
18079,2021-01-23 07:00:00,403.59,0,1281,7385,0,5630,11118,1936,19312
18080,2021-01-23 08:00:00,414.69,0,1236,6755,25,8287,11214,1936,24025
18081,2021-01-23 09:00:00,430.01,0,1270,5467,83,8588,11760,1936,22675
18082,2021-01-23 10:00:00,434.81,0,1264,4861,91,8800,11750,1936,23303
18083,2021-01-23 11:00:00,441.07,0,1231,4021,137,8244,12036,1936,24090
18084,2021-01-23 12:00:00,448.46,0,1242,3235,127,7608,12487,1936,24473
18085,2021-01-23 13:00:00,452.29,0,1247,1937,97,7102,11707,1935,25698
18086,2021-01-23 14:00:00,458.84,0,1226,979,76,6831,12183,1932,28471
18087,2021-01-23 15:00:00,460.36,0,1205,567,24,7134,11596,1932,28513
18088,2021-01-23 16:00:00,466.63,0,1193,633,0,8408,12237,1934,28423
18089,2021-01-23 17:00:00,461.69,0,1202,1121,0,9789,11643,1932,28552
18090,2021-01-23 18:00:00,463.65,0,1292,1227,0,8885,12277,1932,27380
18091,2021-01-23 19:00:00,455.89,0,1290,1721,0,7160,11627,1936,24838
18092,2021-01-23 20:00:00,464.36,0,1269,1582,0,5809,12302,1936,21798
18093,2021-01-23 21:00:00,455.0,0,1272,2403,0,4502,12337,1936,20586
18094,2021-01-23 22:00:00,439.76,0,1300,3803,0,3641,12036,1936,17939
18095,2021-01-23 23:00:00,410.86,0,1312,4673,0,1764,10004,1936,12922
18096,2021-01-24 00:00:00,367.66,0,1305,5768,0,1614,7527,1936,10449
18097,2021-01-24 01:00:00,359.21,0,1418,5589,0,1700,6814,1936,10622
18098,2021-01-24 02:00:00,363.59,0,1460,5282,0,1829,6820,1936,10162
18099,2021-01-24 03:00:00,367.93,0,1473,4894,0,1667,6857,1936,10270
18100,2021-01-24 04:00:00,382.6,0,1473,3892,0,1648,6935,1936,11189
18101,2021-01-24 05:00:00,404.7,0,1461,3134,0,1865,7618,1936,10985
18102,2021-01-24 06:00:00,426.54,0,1486,3099,0,2129,9392,1936,11790
18103,2021-01-24 07:00:00,443.24,0,1507,2579,10,2510,10760,1937,14539
18104,2021-01-24 08:00:00,454.5,0,1609,1576,76,2966,11067,1936,16289
18105,2021-01-24 09:00:00,464.41,0,1604,959,159,3474,11069,1936,15814
18106,2021-01-24 10:00:00,462.57,0,1609,1071,294,4389,10658,1936,15041
18107,2021-01-24 11:00:00,459.91,0,1580,1441,390,4904,10893,1936,15282
18108,2021-01-24 12:00:00,440.48,0,1622,2854,334,4494,10496,1936,13999
18109,2021-01-24 13:00:00,444.04,0,1651,2608,252,3501,10748,1936,13392
18110,2021-01-24 14:00:00,445.75,0,1630,2528,124,3037,11138,1936,14800
18111,2021-01-24 15:00:00,437.06,0,1608,3177,20,3287,11168,1936,16610
18112,2021-01-24 16:00:00,438.73,0,1565,3720,0,4541,11843,1936,18267
18113,2021-01-24 17:00:00,435.49,0,1563,5005,0,6221,12623,1936,19254
18114,2021-01-24 18:00:00,433.89,0,1541,5290,0,6187,12739,1936,19151
18115,2021-01-24 19:00:00,432.15,0,1532,5418,0,5863,12669,1936,18521
18116,2021-01-24 20:00:00,432.83,0,1552,5232,0,5451,12728,1936,18540
18117,2021-01-24 21:00:00,441.79,0,1580,4090,0,4848,12740,1936,18658
18118,2021-01-24 22:00:00,452.19,0,1549,3196,0,4027,12726,1936,16918
18119,2021-01-24 23:00:00,454.67,0,1559,2689,0,2200,12629,1936,15461
18120,2021-01-25 00:00:00,449.22,0,1539,2538,0,1964,11478,1936,14050
18121,2021-01-25 01:00:00,425.91,0,1542,3308,0,1847,10130,1936,13764
18122,2021-01-25 02:00:00,410.47,0,1491,3659,0,1946,9028,1937,14003
18123,2021-01-25 03:00:00,423.79,0,1533,3342,0,2202,10114,1936,15747
18124,2021-01-25 04:00:00,433.54,0,1550,2808,0,3406,11043,1936,21377
18125,2021-01-25 05:00:00,437.11,0,1507,2538,0,5902,12255,1933,32149
18126,2021-01-25 06:00:00,435.0,0,1497,2292,0,6935,12686,1932,40078
18127,2021-01-25 07:00:00,438.46,0,1500,1795,4,8029,12742,1932,42354
18128,2021-01-25 08:00:00,441.52,0,1444,1200,69,8367,12754,1932,43731
18129,2021-01-25 09:00:00,433.68,0,1365,2581,224,8663,12735,1932,42932
18130,2021-01-25 10:00:00,433.63,0,1244,2917,344,9156,12713,1936,41653
18131,2021-01-25 11:00:00,433.87,0,1248,3058,429,9673,12790,1936,41362
18132,2021-01-25 12:00:00,430.06,0,1194,3879,415,9725,12811,1936,40691
18133,2021-01-25 13:00:00,421.33,0,1287,5187,306,9469,12807,1936,41306
18134,2021-01-25 14:00:00,415.91,0,1360,6009,166,9167,12811,1936,41976
18135,2021-01-25 15:00:00,404.26,0,1355,8566,31,10134,12808,1933,43259
18136,2021-01-25 16:00:00,394.97,0,1369,11101,0,11520,12786,1932,42152
18137,2021-01-25 17:00:00,397.53,0,1368,11618,0,13927,12682,1932,41326
18138,2021-01-25 18:00:00,397.92,0,1427,11810,0,13531,12732,1932,34730
18139,2021-01-25 19:00:00,397.2,0,1457,11772,0,12002,12703,1933,26485
18140,2021-01-25 20:00:00,389.42,0,1459,11939,0,10073,12002,1933,17870
18141,2021-01-25 21:00:00,377.04,0,1455,12009,0,8598,10980,1936,14261
18142,2021-01-25 22:00:00,365.05,0,1469,12259,0,7701,10223,1936,12875
18143,2021-01-25 23:00:00,356.55,0,1489,12152,0,6253,10027,1937,10634
18144,2021-01-26 00:00:00,353.05,0,1473,12122,0,5884,9847,1936,10025
18145,2021-01-26 01:00:00,340.26,0,1476,12157,0,5569,8841,1936,9391
18146,2021-01-26 02:00:00,351.54,0,1450,11770,0,5098,9828,1936,9446
18147,2021-01-26 03:00:00,362.86,0,1447,11690,0,4643,11114,1936,9916
18148,2021-01-26 04:00:00,379.52,0,1425,10540,0,4326,11984,1936,13608
18149,2021-01-26 05:00:00,398.78,0,1392,8387,0,4866,12559,1932,25145
18150,2021-01-26 06:00:00,405.66,0,1353,7232,0,6297,12692,1932,36376
18151,2021-01-26 07:00:00,415.6,0,1364,5305,5,6905,12726,1932,41820
18152,2021-01-26 08:00:00,424.68,0,1361,3601,69,6853,12765,1932,43037
18153,2021-01-26 09:00:00,426.95,0,1343,3100,211,7117,12767,1933,43780
18154,2021-01-26 10:00:00,431.84,0,1382,2356,309,7785,12787,1939,44081
18155,2021-01-26 11:00:00,436.2,0,1316,1838,391,8147,12789,1935,43530
18156,2021-01-26 12:00:00,435.88,0,1262,1913,340,7948,12720,1936,43296
18157,2021-01-26 13:00:00,431.67,0,1273,2759,254,7589,12748,1936,41953
18158,2021-01-26 14:00:00,424.05,0,1271,3841,128,7063,12732,1936,42566
18159,2021-01-26 15:00:00,417.91,0,1269,4971,44,6962,12756,1936,42200
18160,2021-01-26 16:00:00,426.62,0,1316,3885,0,8501,12785,1935,43783
18161,2021-01-26 17:00:00,429.55,0,1279,4591,0,10304,12827,1933,40062
18162,2021-01-26 18:00:00,418.5,0,1254,6422,0,7775,12789,1936,32200
18163,2021-01-26 19:00:00,406.3,0,1257,8068,0,6436,12272,1936,23448
18164,2021-01-26 20:00:00,403.76,0,1274,8609,0,6187,12322,1936,20055
18165,2021-01-26 21:00:00,401.29,0,1324,8898,0,5753,12308,1937,17093
18166,2021-01-26 22:00:00,401.27,0,1382,8759,0,5172,12307,1938,14920
18167,2021-01-26 23:00:00,384.64,0,1312,10164,0,4138,12178,1940,13561
18168,2021-01-27 00:00:00,370.53,0,1313,11728,0,4471,11920,1938,12539
18169,2021-01-27 01:00:00,365.08,0,1338,12758,0,4770,12146,1937,11278
18170,2021-01-27 02:00:00,356.68,0,1352,13215,0,4993,11532,1938,10933
18171,2021-01-27 03:00:00,359.9,0,1388,13003,0,4848,11791,1936,11450
18172,2021-01-27 04:00:00,373.27,0,1365,12531,0,5727,12413,1936,14049
18173,2021-01-27 05:00:00,386.19,0,1325,11000,0,6952,12306,1934,25068
18174,2021-01-27 06:00:00,395.31,0,1270,9752,0,8429,12631,1932,39514
18175,2021-01-27 07:00:00,404.7,0,1246,8262,0,9353,12769,1932,43222
18176,2021-01-27 08:00:00,408.66,0,1247,7471,4,9415,12779,1932,44030
18177,2021-01-27 09:00:00,415.3,0,1241,6030,24,9115,12783,1933,44804
18178,2021-01-27 10:00:00,422.33,0,1191,4728,37,9117,12795,1933,45491
18179,2021-01-27 11:00:00,430.08,0,1215,3338,43,9239,12793,1936,45774
18180,2021-01-27 12:00:00,432.75,0,1233,2873,68,8956,12805,1936,44951
18181,2021-01-27 13:00:00,430.69,0,1293,3421,53,9762,12806,1936,45129
18182,2021-01-27 14:00:00,430.28,0,1270,3673,23,9719,12803,1936,44101
18183,2021-01-27 15:00:00,428.57,0,1340,3981,4,9806,12763,1936,43605
18184,2021-01-27 16:00:00,433.6,0,1355,3516,0,10995,12765,1936,43551
18185,2021-01-27 17:00:00,436.81,0,1359,3533,0,12757,12773,1933,43551
18186,2021-01-27 18:00:00,440.08,0,1378,2949,0,12092,12759,1932,42221
18187,2021-01-27 19:00:00,443.36,0,1287,2469,0,11406,11509,1932,35764
18188,2021-01-27 20:00:00,447.41,0,1280,1860,0,10771,10550,1932,31042
18189,2021-01-27 21:00:00,454.37,0,1333,1259,0,9381,10669,1937,27670
18190,2021-01-27 22:00:00,454.3,0,1368,1277,0,6336,10639,1936,22966
18191,2021-01-27 23:00:00,453.69,0,1332,908,0,5275,10672,1936,24068
18192,2021-01-28 00:00:00,458.67,0,1295,606,0,4118,10663,1939,21774
18193,2021-01-28 01:00:00,457.27,0,1280,776,0,3688,10796,1940,21488
18194,2021-01-28 02:00:00,458.88,0,1281,824,0,3608,10725,1940,20167
18195,2021-01-28 03:00:00,465.66,0,1289,1007,0,3825,11872,1940,20280
18196,2021-01-28 04:00:00,452.65,0,1273,2219,0,5709,12513,1940,25234
18197,2021-01-28 05:00:00,436.4,0,1233,3055,0,7111,12559,1936,35140
18198,2021-01-28 06:00:00,431.29,0,1235,3189,0,7622,12694,1936,41200
18199,2021-01-28 07:00:00,433.47,0,1241,2735,1,7947,12785,1931,43142
18200,2021-01-28 08:00:00,431.75,0,1209,3102,20,8306,12793,1936,43451
18201,2021-01-28 09:00:00,424.85,0,1203,4396,39,8774,12782,1936,43454
18202,2021-01-28 10:00:00,407.08,0,1192,7613,53,8802,12778,1936,42975
18203,2021-01-28 11:00:00,400.35,0,1192,9237,63,9289,12792,1936,41091
18204,2021-01-28 12:00:00,400.39,0,1188,9450,98,9449,12763,1703,41422
18205,2021-01-28 13:00:00,402.01,0,1262,8925,130,9028,12787,1640,41628
18206,2021-01-28 14:00:00,404.57,0,1290,8211,54,8635,12757,1640,42708
18207,2021-01-28 15:00:00,416.31,0,1311,6076,17,8801,12664,1641,42838
18208,2021-01-28 16:00:00,430.69,0,1305,4176,0,10585,12616,1640,43089
18209,2021-01-28 17:00:00,436.75,0,1296,3691,0,12163,12597,1720,42308
18210,2021-01-28 18:00:00,432.63,0,1281,4156,0,11462,12494,1932,40455
18211,2021-01-28 19:00:00,426.17,0,1288,4559,0,8997,12059,1932,36490
18212,2021-01-28 20:00:00,417.49,0,1288,5668,0,7600,11598,1933,30707
18213,2021-01-28 21:00:00,417.28,0,1295,6323,0,7385,11469,1932,23487
18214,2021-01-28 22:00:00,411.53,0,1319,6902,0,6233,11588,1932,21155
18215,2021-01-28 23:00:00,400.25,0,1346,6944,0,3359,11067,1936,15710
18216,2021-01-29 00:00:00,367.05,0,1342,8357,0,2851,9283,1940,10612
18217,2021-01-29 01:00:00,330.68,0,1395,10407,0,3081,8050,1940,8531
18218,2021-01-29 02:00:00,328.41,0,1444,10741,0,3091,8207,1940,8040
18219,2021-01-29 03:00:00,327.81,0,1445,11412,0,3159,8600,1940,8363
18220,2021-01-29 04:00:00,337.99,0,1433,11872,0,3590,9530,1940,8748
18221,2021-01-29 05:00:00,359.94,0,1359,12210,0,4935,11013,1939,11408
18222,2021-01-29 06:00:00,372.29,0,1329,12530,0,6162,12038,1936,15823
18223,2021-01-29 07:00:00,377.46,0,1368,13027,1,7354,12639,1936,16502
18224,2021-01-29 08:00:00,370.23,0,1388,14372,15,7988,12636,1936,16247
18225,2021-01-29 09:00:00,368.44,0,1351,14807,39,8252,12649,1936,14978
18226,2021-01-29 10:00:00,369.81,0,1355,14708,60,8653,12557,1936,16101
18227,2021-01-29 11:00:00,367.59,0,1309,14580,90,8976,11937,1936,16467
18228,2021-01-29 12:00:00,370.83,0,1303,13902,99,8897,11793,1936,15585
18229,2021-01-29 13:00:00,372.86,0,1349,12876,76,8515,11304,1936,15172
18230,2021-01-29 14:00:00,377.63,0,1237,12737,51,7867,12008,1936,15310
18231,2021-01-29 15:00:00,375.67,0,1214,13170,17,7663,12226,1936,15651
18232,2021-01-29 16:00:00,376.3,0,1231,13363,1,8679,11981,1936,16019
18233,2021-01-29 17:00:00,381.48,0,1251,13706,0,10748,12043,1936,16895
18234,2021-01-29 18:00:00,394.32,0,1274,11673,0,10338,12055,1937,16728
18235,2021-01-29 19:00:00,402.11,0,1369,9486,0,9306,11320,1936,16102
18236,2021-01-29 20:00:00,432.32,0,1325,6341,0,6871,12240,1936,13477
18237,2021-01-29 21:00:00,441.88,0,1336,4920,0,5969,11772,1937,12785
18238,2021-01-29 22:00:00,448.81,0,1341,4498,0,4206,12375,1936,11321
18239,2021-01-29 23:00:00,423.66,0,1351,4465,0,2446,10214,1937,9706
18240,2021-01-30 00:00:00,409.61,0,1321,5039,0,2357,9496,1936,8053
18241,2021-01-30 01:00:00,382.61,0,1344,5201,0,2387,7639,1936,7700
18242,2021-01-30 02:00:00,361.81,0,1319,6084,0,2247,7123,1937,7803
18243,2021-01-30 03:00:00,359.22,0,1318,7160,0,2201,7945,1937,7611
18244,2021-01-30 04:00:00,363.37,0,1305,7921,0,2398,8813,1936,7990
18245,2021-01-30 05:00:00,371.42,0,1323,8602,0,2781,9911,1936,8416
18246,2021-01-30 06:00:00,372.03,0,1343,9602,0,3510,10561,1936,8667
18247,2021-01-30 07:00:00,366.24,0,1317,10269,7,4220,10245,1932,10216
18248,2021-01-30 08:00:00,371.41,0,1248,10200,74,4735,10418,1932,10783
18249,2021-01-30 09:00:00,381.63,0,1205,10154,204,5329,11232,1932,11182
18250,2021-01-30 10:00:00,386.39,0,1137,9901,318,5747,11330,1932,11143
18251,2021-01-30 11:00:00,391.88,0,1178,9678,231,6117,11500,1932,11497
18252,2021-01-30 12:00:00,390.61,0,1267,9711,302,6408,11403,1934,11269
18253,2021-01-30 13:00:00,388.74,0,1274,9621,158,5766,11289,1936,11524
18254,2021-01-30 14:00:00,389.75,0,1283,9377,117,5159,11404,1936,11294
18255,2021-01-30 15:00:00,386.57,0,1299,9635,33,5190,11234,1936,11165
18256,2021-01-30 16:00:00,393.88,0,1286,9729,1,6372,11507,1936,11111
18257,2021-01-30 17:00:00,405.68,0,1289,9856,0,8592,12016,1936,11367
18258,2021-01-30 18:00:00,403.47,0,1270,9618,0,8337,11533,1936,10992
18259,2021-01-30 19:00:00,397.0,0,1276,9334,0,7587,10834,1936,11207
18260,2021-01-30 20:00:00,389.97,0,1323,9144,0,6916,10193,1936,10750
18261,2021-01-30 21:00:00,390.09,0,1329,8784,0,6108,10155,1937,9223
18262,2021-01-30 22:00:00,384.33,0,1348,8414,0,5014,9765,1939,8883
18263,2021-01-30 23:00:00,371.52,0,1255,7774,0,3217,8838,1937,9228
18264,2021-01-31 00:00:00,352.21,0,1181,7166,0,2724,7040,1936,8095
18265,2021-01-31 01:00:00,349.52,0,1188,6729,0,2472,6620,1939,8310
18266,2021-01-31 02:00:00,346.2,0,1296,6627,0,2436,6421,1937,8373
18267,2021-01-31 03:00:00,354.18,0,1297,5752,0,2317,6251,1936,8466
18268,2021-01-31 04:00:00,367.89,0,1286,5048,0,2260,6518,1936,8764
18269,2021-01-31 05:00:00,386.59,0,1315,4507,0,2497,7186,1936,9314
18270,2021-01-31 06:00:00,415.93,0,1300,4300,0,2594,9284,1936,10288
18271,2021-01-31 07:00:00,445.53,0,1276,3526,13,2787,11278,1936,11912
18272,2021-01-31 08:00:00,453.67,0,1226,3535,110,3491,12272,1936,13084
18273,2021-01-31 09:00:00,453.6,0,1196,3569,282,4577,12170,1936,13363
18274,2021-01-31 10:00:00,456.68,0,1202,3574,367,6009,12132,1936,13360
18275,2021-01-31 11:00:00,452.77,0,1230,4073,424,6689,11955,1936,12337
18276,2021-01-31 12:00:00,446.63,0,1262,4296,427,6510,11650,1936,12382
18277,2021-01-31 13:00:00,443.59,0,1302,4633,334,5831,11988,1936,12497
18278,2021-01-31 14:00:00,438.69,0,1256,4932,231,4696,12187,1936,12964
18279,2021-01-31 15:00:00,433.57,0,1219,5577,69,4505,12292,1936,13116
18280,2021-01-31 16:00:00,429.32,0,1206,6590,1,5993,12304,1936,12867
18281,2021-01-31 17:00:00,428.11,0,1196,7576,0,8644,12345,1936,13468
18282,2021-01-31 18:00:00,422.77,0,1125,8085,0,8542,12167,1936,13097
18283,2021-01-31 19:00:00,420.4,0,1115,8132,0,8234,12013,1936,12922
18284,2021-01-31 20:00:00,415.19,0,1087,7900,0,7683,11301,1937,13037
18285,2021-01-31 21:00:00,401.08,0,1076,8235,0,6857,10348,1936,12726
18286,2021-01-31 22:00:00,392.89,0,1122,7654,0,5889,9261,1936,11515
18287,2021-01-31 23:00:00,389.11,0,1111,6090,0,3626,8292,1936,10152
18288,2021-02-01 00:00:00,389.93,0,1108,5126,0,3217,7531,1936,9873
18289,2021-02-01 01:00:00,390.62,0,1076,4505,0,3049,6993,1936,10130
18290,2021-02-01 02:00:00,402.85,0,1051,3840,0,3094,7201,1937,10768
18291,2021-02-01 03:00:00,424.46,0,1106,3252,0,3576,8318,1936,12078
18292,2021-02-01 04:00:00,445.89,0,1037,2584,0,3851,10020,1936,15373
18293,2021-02-01 05:00:00,448.44,0,1096,2041,0,5570,11588,1936,26009
18294,2021-02-01 06:00:00,442.19,0,1152,1896,0,6687,12246,1935,35689
18295,2021-02-01 07:00:00,440.28,0,1124,1711,6,6772,12303,1934,39041
18296,2021-02-01 08:00:00,440.58,0,1114,1732,49,7774,12325,1933,40451
18297,2021-02-01 09:00:00,439.75,0,1124,1675,119,8262,12362,1932,42199
18298,2021-02-01 10:00:00,440.88,0,1132,1274,201,8416,12385,1932,43450
18299,2021-02-01 11:00:00,442.19,0,1116,1085,197,8689,12481,1932,44410
18300,2021-02-01 12:00:00,442.84,0,1115,999,139,8573,12445,1932,44299
18301,2021-02-01 13:00:00,441.31,0,1119,1336,98,8308,12507,1932,43719
18302,2021-02-01 14:00:00,438.34,0,1119,1792,58,8060,12431,1936,43170
18303,2021-02-01 15:00:00,439.99,0,1114,1685,19,8428,12397,1936,43051
18304,2021-02-01 16:00:00,444.2,0,1144,1380,0,9677,12387,1936,43074
18305,2021-02-01 17:00:00,447.58,0,1171,1202,0,11300,12376,1936,43543
18306,2021-02-01 18:00:00,449.06,0,1221,860,0,11334,12211,1936,43268
18307,2021-02-01 19:00:00,448.11,0,1251,693,0,10982,11605,1937,41915
18308,2021-02-01 20:00:00,460.99,0,1236,299,0,10735,12206,1934,35986
18309,2021-02-01 21:00:00,460.93,0,1244,177,0,8134,11590,1932,31328
