timestamp,carbon_intensity,coal,gas,nuclear,solar,unknown,wind,hydro
2026-05-23T00:00:00,416.1330985138443,19508.53,88812.36,11531.14,3.54,150.4,43596.51,136.0
2026-05-23T00:15:00,426.2809169967461,19941.34,88993.31,11530.35,3.87,150.3,40359.84,137.0
2026-05-23T00:30:00,435.7083759787085,20257.44,90015.15,11531.04,3.75,150.3,37477.34,137.0
2026-05-23T00:45:00,445.35387500893694,20752.98,89994.73000000001,11531.869999999999,4.84,150.3,34702.16,135.0
2026-05-23T01:00:00,452.9285224064226,21316.620000000003,90063.92,11533.19,4.1,150.1,32871.24,133.0
2026-05-23T01:15:00,453.63975628855457,21441.82,89667.9,11532.470000000001,3.5,149.9,32757.22,133.0
2026-05-23T01:30:00,455.8690054323603,21281.15,89079.06,11533.83,3.9699999999999998,150.0,31658.29,136.0
2026-05-23T01:45:00,463.2970666273538,21240.43,89300.66,11535.61,3.87,150.4,29095.559999999998,135.0
2026-05-23T02:00:00,468.05659765190165,21640.1,90008.42,11533.52,3.3200000000000003,150.3,28161.730000000003,134.0
2026-05-23T02:15:00,471.5884734272049,21642.379999999997,90021.68,11537.02,3.55,150.1,27001.010000000002,136.0
2026-05-23T02:30:00,480.0836228614217,21763.989999999998,90211.34,11537.01,3.67,150.1,24452.309999999998,137.0
2026-05-23T02:45:00,490.4705892426132,21856.54,90654.76,11533.8,4.2,150.4,21385.27,139.0
2026-05-23T03:00:00,496.52590906105434,21902.14,90698.82,11535.07,3.81,149.7,19624.21,139.0
2026-05-23T03:15:00,497.34846418699794,21962.42,90149.64,11535.89,3.5199999999999996,149.6,19442.48,137.0
2026-05-23T03:30:00,494.3879144969451,21684.71,89888.63,11536.1,7.5200000000000005,149.5,19948.5,136.0
2026-05-23T03:45:00,484.4570099437574,21135.36,89436.8,11536.67,3.7800000000000002,150.2,22144.46,182.0
2026-05-23T04:00:00,478.85806079100183,20607.489999999998,87625.98,11538.53,2.9099999999999997,149.9,22928.61,273.0
2026-05-23T04:15:00,477.30160016912646,20213.86,86905.45999999999,11538.88,0.37,149.7,22814.989999999998,267.0
2026-05-23T04:30:00,475.6086890991155,19739.55,86253.88,11534.67,0.33999999999999997,150.1,22625.42,266.0
2026-05-23T04:45:00,471.7317382176106,19292.44,86063.96,11534.96,0.32,149.7,23159.63,266.0
2026-05-23T05:00:00,465.0063606398631,19239.58,84552.38,11539.46,0.31,149.6,25003.25,265.0
2026-05-23T05:15:00,457.71230497749076,18804.79,83208.73,11534.79,0.33,150.0,26495.03,264.0
