,Unnamed: 0,carbon_intensity,UTC time,nuclear,unknown,wind,hydro,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
19726,19726,43.49,2021-04-01 22:00:00+00:00,6966,1773,4699,10003,6.005729158,272.6024087,268.5920693,0.000833578,0.198934422
19727,19727,43.49,2021-04-01 23:00:00+00:00,6966,1773,4699,10003,6.005729158,272.6024087,268.5920693,0.000833578,0.198934422
19728,19728,43.49,2021-04-02 00:00:00+00:00,6966,1773,4699,10003,6.005729158,272.6024087,268.5920693,0.000833578,0.198934422
19729,19729,43.49,2021-04-02 01:00:00+00:00,6966,1773,4699,10003,5.839336004,272.1029647,268.9352903,0.0,0.158440774
19730,19730,43.49,2021-04-02 02:00:00+00:00,6966,1773,4699,10003,5.839336004,272.1029647,268.9352903,0.0,0.158440774
19731,19731,43.49,2021-04-02 03:00:00+00:00,6966,1773,4699,10003,5.839336004,272.1029647,268.9352903,0.0,0.158440774
19732,19732,43.49,2021-04-02 04:00:00+00:00,6966,1773,4699,10003,5.778438871,273.1784313,269.5468593,17.18333354,0.400817422
19733,19733,43.49,2021-04-02 05:00:00+00:00,6966,1773,4699,10003,5.778438871,273.1784313,269.5468593,17.18333354,0.400817422
19734,19734,43.49,2021-04-02 06:00:00+00:00,6966,1773,4699,10003,5.778438871,273.1784313,269.5468593,17.18333354,0.400817422
19735,19735,43.49,2021-04-02 07:00:00+00:00,6966,1773,4699,10003,5.925948662,275.3196529,270.4017889,281.7461407,0.211673204
19736,19736,43.49,2021-04-02 08:00:00+00:00,6966,1773,4699,10003,5.925948662,275.3196529,270.4017889,281.7461407,0.211673204
19737,19737,43.49,2021-04-02 09:00:00+00:00,6966,1773,4699,10003,5.925948662,275.3196529,270.4017889,281.7461407,0.211673204
19738,19738,43.49,2021-04-02 10:00:00+00:00,6966,1773,4699,10003,5.695730533,276.5735244,271.2846116,360.5567249,0.638664449
19739,19739,43.49,2021-04-02 11:00:00+00:00,6966,1773,4699,10003,5.695730533,276.5735244,271.2846116,360.5567249,0.638664449
19740,19740,43.49,2021-04-02 12:00:00+00:00,6966,1773,4699,10003,5.695730533,276.5735244,271.2846116,360.5567249,0.638664449
19741,19741,43.49,2021-04-02 13:00:00+00:00,6966,1773,4699,10003,5.717019495,276.7889286,271.8116679,329.9387035,0.425051577
19742,19742,43.49,2021-04-02 14:00:00+00:00,6966,1773,4699,10003,5.717019495,276.7889286,271.8116679,329.9387035,0.425051577
19743,19743,43.49,2021-04-02 15:00:00+00:00,6966,1773,4699,10003,5.717019495,276.7889286,271.8116679,329.9387035,0.425051577
19744,19744,43.49,2021-04-02 16:00:00+00:00,6966,1773,4699,10003,5.219639513,275.4315566,271.854543,205.5578308,0.738360664
19745,19745,43.49,2021-04-02 17:00:00+00:00,6966,1773,4699,10003,5.219639513,275.4315566,271.854543,205.5578308,0.738360664
19746,19746,43.49,2021-04-02 18:00:00+00:00,6966,1773,4699,10003,5.219639513,275.4315566,271.854543,205.5578308,0.738360664
19747,19747,43.49,2021-04-02 19:00:00+00:00,6966,1773,4699,10003,5.117776238,274.6501114,271.7571177,0.002030172,0.328459389
19748,19748,43.49,2021-04-02 20:00:00+00:00,6966,1773,4699,10003,5.117776238,274.6501114,271.7571177,0.002030172,0.328459389
19749,19749,43.49,2021-04-02 21:00:00+00:00,6966,1773,4699,10003,5.117776238,274.6501114,271.7571177,0.002030172,0.328459389
19750,19750,43.49,2021-04-02 22:00:00+00:00,6966,1773,4699,10003,5.194950912,274.3348546,271.7996405,0.000986187,0.698257431
19751,19751,43.49,2021-04-02 23:00:00+00:00,6966,1773,4699,10003,5.194950912,274.3348546,271.7996405,0.000986187,0.698257431
19752,19752,43.49,2021-04-03 00:00:00+00:00,6966,1773,4699,10003,5.194950912,274.3348546,271.7996405,0.000986187,0.698257431
19753,19753,43.49,2021-04-03 01:00:00+00:00,6966,1773,4699,10003,5.68823723,273.9214474,271.4883713,0.0,0.488366108
19754,19754,43.49,2021-04-03 02:00:00+00:00,6966,1773,4699,10003,5.68823723,273.9214474,271.4883713,0.0,0.488366108
19755,19755,43.49,2021-04-03 03:00:00+00:00,6966,1773,4699,10003,5.68823723,273.9214474,271.4883713,0.0,0.488366108
19756,19756,43.49,2021-04-03 04:00:00+00:00,6966,1773,4699,10003,6.293547606,274.7683038,272.1099435,16.49311169,1.094568171
19757,19757,43.49,2021-04-03 05:00:00+00:00,6966,1773,4699,10003,6.293547606,274.7683038,272.1099435,16.49311169,1.094568171
19758,19758,43.49,2021-04-03 06:00:00+00:00,6966,1773,4699,10003,6.293547606,274.7683038,272.1099435,16.49311169,1.094568171
19759,19759,43.49,2021-04-03 07:00:00+00:00,6966,1773,4699,10003,6.95968171,276.636203,272.7156491,263.9997981,0.63468498
19760,19760,43.49,2021-04-03 08:00:00+00:00,6966,1773,4699,10003,6.95968171,276.636203,272.7156491,263.9997981,0.63468498
19761,19761,43.49,2021-04-03 09:00:00+00:00,6966,1773,4699,10003,6.95968171,276.636203,272.7156491,263.9997981,0.63468498
19762,19762,43.49,2021-04-03 10:00:00+00:00,6966,1773,4699,10003,7.770181706,277.8312425,273.1233671,346.7841801,1.168683733
19763,19763,43.49,2021-04-03 11:00:00+00:00,6966,1773,4699,10003,7.770181706,277.8312425,273.1233671,346.7841801,1.168683733
19764,19764,43.49,2021-04-03 12:00:00+00:00,6966,1773,4699,10003,7.770181706,277.8312425,273.1233671,346.7841801,1.168683733
19765,19765,43.49,2021-04-03 13:00:00+00:00,6966,1773,4699,10003,8.294915827,277.5135243,273.3330523,325.1545702,0.467101142
19766,19766,43.49,2021-04-03 14:00:00+00:00,6966,1773,4699,10003,8.294915827,277.5135243,273.3330523,325.1545702,0.467101142
19767,19767,43.49,2021-04-03 15:00:00+00:00,6966,1773,4699,10003,8.294915827,277.5135243,273.3330523,325.1545702,0.467101142
19768,19768,43.49,2021-04-03 16:00:00+00:00,6966,1773,4699,10003,8.814927817,275.993729,272.7542885,199.9080832,0.934514473
19769,19769,43.49,2021-04-03 17:00:00+00:00,6966,1773,4699,10003,8.814927817,275.993729,272.7542885,199.9080832,0.934514473
19770,19770,43.49,2021-04-03 18:00:00+00:00,6966,1773,4699,10003,8.814927817,275.993729,272.7542885,199.9080832,0.934514473
19771,19771,43.49,2021-04-03 19:00:00+00:00,6966,1773,4699,10003,8.833875123,274.666517,271.787255,0.009833843,0.504781375
19772,19772,43.49,2021-04-03 20:00:00+00:00,6966,1773,4699,10003,8.833875123,274.666517,271.787255,0.009833843,0.504781375
19773,19773,43.49,2021-04-03 21:00:00+00:00,6966,1773,4699,10003,8.833875123,274.666517,271.787255,0.009833843,0.504781375
19774,19774,43.49,2021-04-03 22:00:00+00:00,6966,1773,4699,10003,8.631836547,273.3849565,270.2806946,0.004876479,1.040891934
19775,19775,43.49,2021-04-03 23:00:00+00:00,6966,1773,4699,10003,8.631836547,273.3849565,270.2806946,0.004876479,1.040891934
19776,19776,43.49,2021-04-04 00:00:00+00:00,6966,1773,4699,10003,8.631836547,273.3849565,270.2806946,0.004876479,1.040891934
19777,19777,43.49,2021-04-04 01:00:00+00:00,6966,1773,4699,10003,8.153243498,271.7655683,268.4659867,0.0,0.640140129
19778,19778,43.49,2021-04-04 02:00:00+00:00,6966,1773,4699,10003,8.153243498,271.7655683,268.4659867,0.0,0.640140129
19779,19779,43.49,2021-04-04 03:00:00+00:00,6966,1773,4699,10003,8.153243498,271.7655683,268.4659867,0.0,0.640140129
19780,19780,43.49,2021-04-04 04:00:00+00:00,6966,1773,4699,10003,7.521956093,271.3478701,267.0952134,14.15671037,1.301933937
19781,19781,43.49,2021-04-04 05:00:00+00:00,6966,1773,4699,10003,7.521956093,271.3478701,267.0952134,14.15671037,1.301933937
19782,19782,43.49,2021-04-04 06:00:00+00:00,6966,1773,4699,10003,7.521956093,271.3478701,267.0952134,14.15671037,1.301933937
19783,19783,43.49,2021-04-04 07:00:00+00:00,6966,1773,4699,10003,7.557999992,272.776294,266.6976102,249.9663191,0.573928937
19784,19784,43.49,2021-04-04 08:00:00+00:00,6966,1773,4699,10003,7.557999992,272.776294,266.6976102,249.9663191,0.573928937
19785,19785,43.49,2021-04-04 09:00:00+00:00,6966,1773,4699,10003,7.557999992,272.776294,266.6976102,249.9663191,0.573928937
19786,19786,43.49,2021-04-04 10:00:00+00:00,6966,1773,4699,10003,7.443188274,273.8078046,266.8219638,337.8096306,1.090033713
19787,19787,43.49,2021-04-04 11:00:00+00:00,6966,1773,4699,10003,7.443188274,273.8078046,266.8219638,337.8096306,1.090033713
19788,19788,43.49,2021-04-04 12:00:00+00:00,6966,1773,4699,10003,7.443188274,273.8078046,266.8219638,337.8096306,1.090033713
19789,19789,43.49,2021-04-04 13:00:00+00:00,6966,1773,4699,10003,7.324022518,274.0379,267.3244378,347.2954643,0.425237494
19790,19790,43.49,2021-04-04 14:00:00+00:00,6966,1773,4699,10003,7.324022518,274.0379,267.3244378,347.2954643,0.425237494
19791,19791,43.49,2021-04-04 15:00:00+00:00,6966,1773,4699,10003,7.324022518,274.0379,267.3244378,347.2954643,0.425237494
19792,19792,43.49,2021-04-04 16:00:00+00:00,6966,1773,4699,10003,7.126255952,272.9687711,267.5492894,220.2658193,0.918241705
19793,19793,43.49,2021-04-04 17:00:00+00:00,6966,1773,4699,10003,7.126255952,272.9687711,267.5492894,220.2658193,0.918241705
19794,19794,43.49,2021-04-04 18:00:00+00:00,6966,1773,4699,10003,7.126255952,272.9687711,267.5492894,220.2658193,0.918241705
19795,19795,43.49,2021-04-04 19:00:00+00:00,6966,1773,4699,10003,7.16278931,272.5059549,267.7997629,0.02191538,0.378523172
19796,19796,43.49,2021-04-04 20:00:00+00:00,6966,1773,4699,10003,7.16278931,272.5059549,267.7997629,0.02191538,0.378523172
19797,19797,43.49,2021-04-04 21:00:00+00:00,6966,1773,4699,10003,7.16278931,272.5059549,267.7997629,0.02191538,0.378523172
19798,19798,43.49,2021-04-04 22:00:00+00:00,6966,1773,4699,10003,7.211814633,272.3546588,268.1692258,0.010931347,0.814827903
19799,19799,43.49,2021-04-04 23:00:00+00:00,6966,1773,4699,10003,7.211814633,272.3546588,268.1692258,0.010931347,0.814827903
19800,19800,43.49,2021-04-05 00:00:00+00:00,6966,1773,4699,10003,7.211814633,272.3546588,268.1692258,0.010931347,0.814827903
19801,19801,43.49,2021-04-05 01:00:00+00:00,6966,1773,4699,10003,6.764157066,272.2099503,268.4015695,0.0,0.303605613
19802,19802,43.49,2021-04-05 02:00:00+00:00,6966,1773,4699,10003,6.764157066,272.2099503,268.4015695,0.0,0.303605613
19803,19803,43.49,2021-04-05 03:00:00+00:00,6966,1773,4699,10003,6.764157066,272.2099503,268.4015695,0.0,0.303605613
19804,19804,43.49,2021-04-05 04:00:00+00:00,6966,1773,4699,10003,7.088608538,273.1555483,268.9309327,20.01377575,0.63816615
19805,19805,43.49,2021-04-05 05:00:00+00:00,6966,1773,4699,10003,7.088608538,273.1555483,268.9309327,20.01377575,0.63816615
19806,19806,43.49,2021-04-05 06:00:00+00:00,6966,1773,4699,10003,7.088608538,273.1555483,268.9309327,20.01377575,0.63816615
19807,19807,43.49,2021-04-05 07:00:00+00:00,6966,1773,4699,10003,7.552934262,274.8910251,269.3956631,290.8336859,0.355916494
19808,19808,43.49,2021-04-05 08:00:00+00:00,6966,1773,4699,10003,7.552934262,274.8910251,269.3956631,290.8336859,0.355916494
19809,19809,43.49,2021-04-05 09:00:00+00:00,6966,1773,4699,10003,7.552934262,274.8910251,269.3956631,290.8336859,0.355916494
19810,19810,43.49,2021-04-05 10:00:00+00:00,6966,1773,4699,10003,7.546679158,275.7206732,269.6539445,367.0539918,0.776122353
19811,19811,43.49,2021-04-05 11:00:00+00:00,6966,1773,4699,10003,7.546679158,275.7206732,269.6539445,367.0539918,0.776122353
19812,19812,43.49,2021-04-05 12:00:00+00:00,6966,1773,4699,10003,7.546679158,275.7206732,269.6539445,367.0539918,0.776122353
19813,19813,43.49,2021-04-05 13:00:00+00:00,6966,1773,4699,10003,7.330585639,275.7362252,269.7768502,346.4387274,0.338520691
19814,19814,43.49,2021-04-05 14:00:00+00:00,6966,1773,4699,10003,7.330585639,275.7362252,269.7768502,346.4387274,0.338520691
19815,19815,43.49,2021-04-05 15:00:00+00:00,6966,1773,4699,10003,7.330585639,275.7362252,269.7768502,346.4387274,0.338520691
19816,19816,43.49,2021-04-05 16:00:00+00:00,6966,1773,4699,10003,7.028286012,274.0880793,269.6234298,220.7569987,0.714634442
19817,19817,43.49,2021-04-05 17:00:00+00:00,6966,1773,4699,10003,7.028286012,274.0880793,269.6234298,220.7569987,0.714634442
19818,19818,43.49,2021-04-05 18:00:00+00:00,6966,1773,4699,10003,7.028286012,274.0880793,269.6234298,220.7569987,0.714634442
19819,19819,43.49,2021-04-05 19:00:00+00:00,6966,1773,4699,10003,6.924031464,273.4044953,269.2089837,0.034999292,0.271382291
19820,19820,43.49,2021-04-05 20:00:00+00:00,6966,1773,4699,10003,6.924031464,273.4044953,269.2089837,0.034999292,0.271382291
19821,19821,43.49,2021-04-05 21:00:00+00:00,6966,1773,4699,10003,6.924031464,273.4044953,269.2089837,0.034999292,0.271382291
19822,19822,43.49,2021-04-05 22:00:00+00:00,6966,1773,4699,10003,6.673859235,272.7571301,268.6475069,0.017494287,0.552039373
19823,19823,43.49,2021-04-05 23:00:00+00:00,6966,1773,4699,10003,6.673859235,272.7571301,268.6475069,0.017494287,0.552039373
19824,19824,43.49,2021-04-06 00:00:00+00:00,6966,1773,4699,10003,6.673859235,272.7571301,268.6475069,0.017494287,0.552039373
19825,19825,43.49,2021-04-06 01:00:00+00:00,6966,1773,4699,10003,6.163214053,272.2788883,268.8435217,0.0,0.289298836
19826,19826,43.49,2021-04-06 02:00:00+00:00,6966,1773,4699,10003,6.163214053,272.2788883,268.8435217,0.0,0.289298836
19827,19827,43.49,2021-04-06 03:00:00+00:00,6966,1773,4699,10003,6.163214053,272.2788883,268.8435217,0.0,0.289298836
19828,19828,43.49,2021-04-06 04:00:00+00:00,6966,1773,4699,10003,6.009928486,272.8005796,269.0046068,20.95367654,0.583923495
19829,19829,43.49,2021-04-06 05:00:00+00:00,6966,1773,4699,10003,6.009928486,272.8005796,269.0046068,20.95367654,0.583923495
19830,19830,43.49,2021-04-06 06:00:00+00:00,6966,1773,4699,10003,6.009928486,272.8005796,269.0046068,20.95367654,0.583923495
19831,19831,43.49,2021-04-06 07:00:00+00:00,6966,1773,4699,10003,5.926287804,274.544578,268.8837007,304.9435351,0.242422423
19832,19832,43.49,2021-04-06 08:00:00+00:00,6966,1773,4699,10003,5.926287804,274.544578,268.8837007,304.9435351,0.242422423
19833,19833,43.35,2021-04-06 09:00:00+00:00,6958,1771,4805,9956,5.926287804,274.544578,268.8837007,304.9435351,0.242422423
19834,19834,43.94,2021-04-06 10:00:00+00:00,6947,1792,4864,9845,5.568361584,275.2510524,268.528847,390.2743905,0.447665603
19835,19835,43.83,2021-04-06 11:00:00+00:00,6960,1767,4803,9649,5.568361584,275.2510524,268.528847,390.2743905,0.447665603
19836,19836,44.36,2021-04-06 12:00:00+00:00,6960,1736,4731,9076,5.568361584,275.2510524,268.528847,390.2743905,0.447665603
19837,19837,45.46,2021-04-06 13:00:00+00:00,6958,1735,4534,8720,4.951698619,275.0749489,268.5191984,380.5554296,0.193157306
19838,19838,45.45,2021-04-06 14:00:00+00:00,6961,1734,4557,8683,4.951698619,275.0749489,268.5191984,380.5554296,0.193157306
19839,19839,44.09,2021-04-06 15:00:00+00:00,6955,1747,4642,9439,4.951698619,275.0749489,268.5191984,380.5554296,0.193157306
19840,19840,44.47,2021-04-06 16:00:00+00:00,6962,1770,4513,9640,3.773028814,272.6132003,268.3501875,243.5506231,0.381423951
19841,19841,43.9,2021-04-06 17:00:00+00:00,6949,1752,4523,9724,3.773028814,272.6132003,268.3501875,243.5506231,0.381423951
19842,19842,43.53,2021-04-06 18:00:00+00:00,6951,1738,4559,9711,3.773028814,272.6132003,268.3501875,243.5506231,0.381423951
19843,19843,42.44,2021-04-06 19:00:00+00:00,6953,1707,4766,9699,3.573266477,271.3954946,267.8611492,0.067222772,0.136741273
19844,19844,42.01,2021-04-06 20:00:00+00:00,6951,1674,5066,9223,3.573266477,271.3954946,267.8611492,0.067222772,0.136741273
19845,19845,41.18,2021-04-06 21:00:00+00:00,6958,1643,5298,9045,3.573266477,271.3954946,267.8611492,0.067222772,0.136741273
19846,19846,39.95,2021-04-06 22:00:00+00:00,6957,1577,5411,8751,3.680923968,270.7963893,267.3893744,0.033616416,0.281659782
19847,19847,38.63,2021-04-06 23:00:00+00:00,6960,1431,5484,7423,3.680923968,270.7963893,267.3893744,0.033616416,0.281659782
19848,19848,38.01,2021-04-07 00:00:00+00:00,6956,1395,5859,6895,3.680923968,270.7963893,267.3893744,0.033616416,0.281659782
19849,19849,37.61,2021-04-07 01:00:00+00:00,6960,1399,6145,6884,3.515859545,270.1105259,266.6459185,0.0,0.138042171
19850,19850,38.05,2021-04-07 02:00:00+00:00,6960,1405,5935,6933,3.515859545,270.1105259,266.6459185,0.0,0.138042171
19851,19851,38.15,2021-04-07 03:00:00+00:00,6962,1437,5939,7321,3.515859545,270.1105259,266.6459185,0.0,0.138042171
19852,19852,39.66,2021-04-07 04:00:00+00:00,6961,1538,5823,7974,3.515569256,271.714112,267.0541855,27.39555133,0.281329363
19853,19853,42.8,2021-04-07 05:00:00+00:00,6960,1694,5485,8619,3.515569256,271.714112,267.0541855,27.39555133,0.281329363
19854,19854,44.02,2021-04-07 06:00:00+00:00,6967,1754,4965,9224,3.515569256,271.714112,267.0541855,27.39555133,0.281329363
19855,19855,45.68,2021-04-07 07:00:00+00:00,6954,1789,4462,9316,4.016339762,274.0315732,266.9645098,361.0448254,0.115486995
19856,19856,47.12,2021-04-07 08:00:00+00:00,6958,1827,4162,9347,4.016339762,274.0315732,266.9645098,361.0448254,0.115486995
19857,19857,48.15,2021-04-07 09:00:00+00:00,6947,1838,3763,9403,4.016339762,274.0315732,266.9645098,361.0448254,0.115486995
19858,19858,49.22,2021-04-07 10:00:00+00:00,6955,1845,3358,9396,4.667211781,274.9608539,266.8252175,452.1650134,0.247870081
19859,19859,48.61,2021-04-07 11:00:00+00:00,6949,1794,3055,9423,4.667211781,274.9608539,266.8252175,452.1650134,0.247870081
19860,19860,46.97,2021-04-07 12:00:00+00:00,6945,1728,3007,9472,4.667211781,274.9608539,266.8252175,452.1650134,0.247870081
19861,19861,45.59,2021-04-07 13:00:00+00:00,6942,1672,3011,9465,4.881682982,274.7760939,267.6925717,405.0933208,0.06921087
19862,19862,44.94,2021-04-07 14:00:00+00:00,6949,1653,3069,9481,4.881682982,274.7760939,267.6925717,405.0933208,0.06921087
19863,19863,45.0,2021-04-07 15:00:00+00:00,6942,1652,2927,9590,4.881682982,274.7760939,267.6925717,405.0933208,0.06921087
19864,19864,45.61,2021-04-07 16:00:00+00:00,6948,1666,2704,9687,5.210357322,272.3845902,268.1606358,257.514216,0.156648233
19865,19865,45.77,2021-04-07 17:00:00+00:00,6946,1666,2558,9758,5.210357322,272.3845902,268.1606358,257.514216,0.156648233
19866,19866,44.97,2021-04-07 18:00:00+00:00,6948,1643,2612,9803,5.210357322,272.3845902,268.1606358,257.514216,0.156648233
19867,19867,44.51,2021-04-07 19:00:00+00:00,6946,1631,2637,9857,6.127332741,271.8220111,268.6210889,0.105995503,0.256995963
19868,19868,43.96,2021-04-07 20:00:00+00:00,6945,1616,2808,9768,6.127332741,271.8220111,268.6210889,0.105995503,0.256995963
19869,19869,44.34,2021-04-07 21:00:00+00:00,6952,1640,2963,9711,6.127332741,271.8220111,268.6210889,0.105995503,0.256995963
19870,19870,41.89,2021-04-07 22:00:00+00:00,6948,1530,2954,9570,6.958699982,271.8977958,269.3976606,0.053020916,0.605907009
19871,19871,42.95,2021-04-07 23:00:00+00:00,6949,1523,2763,9155,6.958699982,271.8977958,269.3976606,0.053020916,0.605907009
19872,19872,40.68,2021-04-08 00:00:00+00:00,6949,1412,2648,8949,6.958699982,271.8977958,269.3976606,0.053020916,0.605907009
19873,19873,41.04,2021-04-08 01:00:00+00:00,6948,1419,2598,8914,7.585415543,271.8789852,269.8503586,0.0,0.502894926
19874,19874,40.87,2021-04-08 02:00:00+00:00,6952,1403,2441,8944,7.585415543,271.8789852,269.8503586,0.0,0.502894926
19875,19875,42.48,2021-04-08 03:00:00+00:00,6961,1469,2397,9059,7.585415543,271.8789852,269.8503586,0.0,0.502894926
19876,19876,43.94,2021-04-08 04:00:00+00:00,6949,1536,2219,9394,8.278000341,272.8405205,270.7616061,12.15270589,1.514108535
19877,19877,45.16,2021-04-08 05:00:00+00:00,6953,1639,2066,10210,8.278000341,272.8405205,270.7616061,12.15270589,1.514108535
19878,19878,46.73,2021-04-08 06:00:00+00:00,6955,1698,1775,10467,8.278000341,272.8405205,270.7616061,12.15270589,1.514108535
19879,19879,48.16,2021-04-08 07:00:00+00:00,6952,1739,1353,10717,8.835195112,274.1547301,271.2047737,175.0317413,0.92180494
19880,19880,48.82,2021-04-08 08:00:00+00:00,6951,1751,1177,10745,8.835195112,274.1547301,271.2047737,175.0317413,0.92180494
19881,19881,48.62,2021-04-08 09:00:00+00:00,6951,1746,1139,10812,8.835195112,274.1547301,271.2047737,175.0317413,0.92180494
19882,19882,48.25,2021-04-08 10:00:00+00:00,6951,1750,1345,10811,8.813446413,275.2217314,271.2320618,261.916718,1.609230945
19883,19883,48.05,2021-04-08 11:00:00+00:00,6927,1756,1661,10670,8.813446413,275.2217314,271.2320618,261.916718,1.609230945
19884,19884,47.7,2021-04-08 12:00:00+00:00,6947,1776,2139,10546,8.813446413,275.2217314,271.2320618,261.916718,1.609230945
19885,19885,47.02,2021-04-08 13:00:00+00:00,6936,1780,2512,10538,8.243711859,275.2979492,270.8161028,328.7589965,0.496544496
19886,19886,46.09,2021-04-08 14:00:00+00:00,6939,1769,2842,10521,8.243711859,275.2979492,270.8161028,328.7589965,0.496544496
19887,19887,45.43,2021-04-08 15:00:00+00:00,6947,1765,3088,10541,8.243711859,275.2979492,270.8161028,328.7589965,0.496544496
19888,19888,45.54,2021-04-08 16:00:00+00:00,6944,1773,3117,10550,7.140468852,273.8403166,269.7531858,216.4857524,0.880922235
19889,19889,45.33,2021-04-08 17:00:00+00:00,6938,1759,3069,10548,7.140468852,273.8403166,269.7531858,216.4857524,0.880922235
19890,19890,44.53,2021-04-08 18:00:00+00:00,6937,1742,3293,10524,7.140468852,273.8403166,269.7531858,216.4857524,0.880922235
19891,19891,42.75,2021-04-08 19:00:00+00:00,6939,1684,3649,10378,6.42539518,272.5594044,268.8431279,0.156663996,0.262204985
19892,19892,42.54,2021-04-08 20:00:00+00:00,6942,1681,4287,9813,6.42539518,272.5594044,268.8431279,0.156663996,0.262204985
19893,19893,40.4,2021-04-08 21:00:00+00:00,6948,1614,5002,9410,6.42539518,272.5594044,268.8431279,0.156663996,0.262204985
19894,19894,40.51,2021-04-08 22:00:00+00:00,6944,1550,5425,8081,5.92806437,271.7533456,268.2297717,0.078287745,0.460971721
19895,19895,39.34,2021-04-08 23:00:00+00:00,6946,1434,5815,6762,5.92806437,271.7533456,268.2297717,0.078287745,0.460971721
19896,19896,39.51,2021-04-09 00:00:00+00:00,6946,1401,5944,6096,5.92806437,271.7533456,268.2297717,0.078287745,0.460971721
19897,19897,40.09,2021-04-09 01:00:00+00:00,6939,1400,6134,5606,5.369776839,271.2217981,267.6564791,0.0,0.089372293
19898,19898,40.02,2021-04-09 02:00:00+00:00,6948,1404,6282,5538,5.369776839,271.2217981,267.6564791,0.0,0.089372293
19899,19899,39.28,2021-04-09 03:00:00+00:00,6947,1399,6379,5754,5.369776839,271.2217981,267.6564791,0.0,0.089372293
19900,19900,38.27,2021-04-09 04:00:00+00:00,6940,1458,6375,7132,5.372311159,272.4132531,268.1430991,28.41788745,0.177694419
19901,19901,37.02,2021-04-09 05:00:00+00:00,6941,1523,6381,8811,5.372311159,272.4132531,268.1430991,28.41788745,0.177694419
19902,19902,37.13,2021-04-09 06:00:00+00:00,6942,1583,6289,9700,5.372311159,272.4132531,268.1430991,28.41788745,0.177694419
19903,19903,37.35,2021-04-09 07:00:00+00:00,6947,1602,6209,9904,5.739453054,274.662111,268.1694337,369.7759691,0.065479819
19904,19904,38.14,2021-04-09 08:00:00+00:00,6937,1621,6021,9859,5.739453054,274.662111,268.1694337,369.7759691,0.065479819
19905,19905,38.41,2021-04-09 09:00:00+00:00,6939,1616,5967,9669,5.739453054,274.662111,268.1694337,369.7759691,0.065479819
19906,19906,39.21,2021-04-09 10:00:00+00:00,6939,1641,5961,9526,5.854665261,275.8719488,268.128732,471.420847,0.165324479
19907,19907,39.01,2021-04-09 11:00:00+00:00,6948,1634,6095,9405,5.854665261,275.8719488,268.128732,471.420847,0.165324479
19908,19908,38.72,2021-04-09 12:00:00+00:00,6946,1623,6291,9239,5.854665261,275.8719488,268.128732,471.420847,0.165324479
19909,19909,40.92,2021-04-09 13:00:00+00:00,6941,1613,6188,7922,5.727920521,275.8071908,268.792728,449.7435109,0.118418573
19910,19910,40.25,2021-04-09 14:00:00+00:00,6948,1605,6551,7824,5.727920521,275.8071908,268.792728,449.7435109,0.118418573
19911,19911,39.45,2021-04-09 15:00:00+00:00,6951,1601,6810,7976,5.727920521,275.8071908,268.792728,449.7435109,0.118418573
19912,19912,38.3,2021-04-09 16:00:00+00:00,6945,1599,6757,8706,4.958166416,273.5178987,268.6979632,290.8358604,0.293107312
19913,19913,37.44,2021-04-09 17:00:00+00:00,6942,1593,6611,9317,4.958166416,273.5178987,268.6979632,290.8358604,0.293107312
19914,19914,37.49,2021-04-09 18:00:00+00:00,6939,1580,6352,9359,4.958166416,273.5178987,268.6979632,290.8358604,0.293107312
19915,19915,37.46,2021-04-09 19:00:00+00:00,6945,1566,6295,9229,4.498966993,272.1603043,268.5934701,0.187605701,0.193838258
19916,19916,37.28,2021-04-09 20:00:00+00:00,6943,1526,6080,8986,4.498966993,272.1603043,268.5934701,0.187605701,0.193838258
19917,19917,37.46,2021-04-09 21:00:00+00:00,6950,1489,6090,8326,4.498966993,272.1603043,268.5934701,0.187605701,0.193838258
19918,19918,38.12,2021-04-09 22:00:00+00:00,6952,1447,6038,7392,4.029148819,271.9932489,268.885703,0.093817647,0.470105846
19919,19919,37.19,2021-04-09 23:00:00+00:00,6951,1388,5796,7326,4.029148819,271.9932489,268.885703,0.093817647,0.470105846
19920,19920,37.35,2021-04-10 00:00:00+00:00,6954,1380,5709,7204,4.029148819,271.9932489,268.885703,0.093817647,0.470105846
19921,19921,37.77,2021-04-10 01:00:00+00:00,6955,1393,5625,7233,3.879110365,272.1807123,268.9806135,0.0,0.306466495
19922,19922,38.55,2021-04-10 02:00:00+00:00,6953,1416,5429,7321,3.879110365,272.1807123,268.9806135,0.0,0.306466495
19923,19923,38.18,2021-04-10 03:00:00+00:00,6954,1409,5405,7453,3.879110365,272.1807123,268.9806135,0.0,0.306466495
19924,19924,39.56,2021-04-10 04:00:00+00:00,6953,1468,5264,7651,4.2060971,273.7798156,269.7683749,25.92917587,0.626405019
19925,19925,39.94,2021-04-10 05:00:00+00:00,6951,1517,5081,8288,4.2060971,273.7798156,269.7683749,25.92917587,0.626405019
19926,19926,41.47,2021-04-10 06:00:00+00:00,6955,1592,4686,8843,4.2060971,273.7798156,269.7683749,25.92917587,0.626405019
19927,19927,41.94,2021-04-10 07:00:00+00:00,6952,1611,4372,9152,4.877237078,275.4854279,270.2139281,278.770351,0.46536491
